2020-09-07 | 12:00:48.799 | restartedMain        |  INFO | c.s.s.Sprint1Application  | ID:          | Starting Sprint1Application on yeongsamnoui-MacBookPro.local with PID 1055 (/Users/yeongsamno/Desktop/com/soma/recorder/backend/sprint1/build/classes/java/main started by yeongsamno in /Users/yeongsamno/Desktop/com/soma/recorder/backend/sprint1)
	at org.springframework.data.repository.core.support.SurroundingTransactionDetectorMethodInterceptor.invoke(SurroundingTransactionDetectorMethodInterceptor.java:61)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186)
	at org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:212)
	at com.sun.proxy.$Proxy161.findByUserId(Unknown Source)
	at com.swm.sprint1.security.TokenProvider.createToken(TokenProvider.java:52)
	at com.swm.sprint1.security.TokenProvider$$FastClassBySpringCGLIB$$c7fc6ac5.invoke(<generated>)
	at org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:218)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:752)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:163)
	at org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction(TransactionAspectSupport.java:295)
	at org.springframework.transaction.interceptor.TransactionInterceptor.invoke(TransactionInterceptor.java:98)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186)
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:691)
	at com.swm.sprint1.security.TokenProvider$$EnhancerBySpringCGLIB$$b5cb4549.createToken(<generated>)
	at com.swm.sprint1.security.oauth2.OAuth2AuthenticationSuccessHandler.determineTargetUrl(OAuth2AuthenticationSuccessHandler.java:64)
	at com.swm.sprint1.security.oauth2.OAuth2AuthenticationSuccessHandler.onAuthenticationSuccess(OAuth2AuthenticationSuccessHandler.java:43)
	at org.springframework.security.web.authentication.AbstractAuthenticationProcessingFilter.successfulAuthentication(AbstractAuthenticationProcessingFilter.java:326)
	at org.springframework.security.web.authentication.AbstractAuthenticationProcessingFilter.doFilter(AbstractAuthenticationProcessingFilter.java:240)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.oauth2.client.web.OAuth2AuthorizationRequestRedirectFilter.doFilterInternal(OAuth2AuthorizationRequestRedirectFilter.java:160)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.web.filter.CorsFilter.doFilterInternal(CorsFilter.java:97)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:74)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter(SecurityContextPersistenceFilter.java:105)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:56)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:215)
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:178)
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:358)
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:271)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.web.filter.HiddenHttpMethodFilter.doFilterInternal(HiddenHttpMethodFilter.java:94)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.boot.actuate.metrics.web.servlet.WebMvcMetricsFilter.filterAndRecordMetrics(WebMvcMetricsFilter.java:114)
	at org.springframework.boot.actuate.metrics.web.servlet.WebMvcMetricsFilter.doFilterInternal(WebMvcMetricsFilter.java:104)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:202)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:96)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:541)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:139)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:92)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:343)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:373)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:868)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1590)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)
	at java.lang.Thread.run(Thread.java:748)
Caused by: javax.persistence.NonUniqueResultException: query did not return a unique result: 2
	at org.hibernate.internal.ExceptionConverterImpl.convert(ExceptionConverterImpl.java:128)
	at org.hibernate.query.internal.AbstractProducedQuery.getSingleResult(AbstractProducedQuery.java:1561)
	at org.hibernate.query.criteria.internal.compile.CriteriaQueryTypeQueryAdapter.getSingleResult(CriteriaQueryTypeQueryAdapter.java:109)
	at org.springframework.data.jpa.repository.query.JpaQueryExecution$SingleEntityExecution.doExecute(JpaQueryExecution.java:221)
	at org.springframework.data.jpa.repository.query.JpaQueryExecution.execute(JpaQueryExecution.java:91)
	at org.springframework.data.jpa.repository.query.AbstractJpaQuery.doExecute(AbstractJpaQuery.java:136)
	at org.springframework.data.jpa.repository.query.AbstractJpaQuery.execute(AbstractJpaQuery.java:125)
	at org.springframework.data.repository.core.support.RepositoryFactorySupport$QueryExecutorMethodInterceptor.doInvoke(RepositoryFactorySupport.java:605)
	at org.springframework.data.repository.core.support.RepositoryFactorySupport$QueryExecutorMethodInterceptor.lambda$invoke$3(RepositoryFactorySupport.java:595)
	at org.springframework.data.repository.core.support.RepositoryFactorySupport$QueryExecutorMethodInterceptor.invoke(RepositoryFactorySupport.java:595)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186)
	at org.springframework.data.projection.DefaultMethodInvokingMethodInterceptor.invoke(DefaultMethodInvokingMethodInterceptor.java:59)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186)
	at org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction(TransactionAspectSupport.java:295)
	at org.springframework.transaction.interceptor.TransactionInterceptor.invoke(TransactionInterceptor.java:98)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186)
	at org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke(PersistenceExceptionTranslationInterceptor.java:139)
	... 85 common frames omitted
2020-09-07 | 16:06:08.289 | Thread-21            |  INFO | impleBrokerMessageHandler | ID:          | Stopping...
2020-09-07 | 16:06:08.289 | Thread-21            |  INFO | impleBrokerMessageHandler | ID:          | BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [DefaultSubscriptionRegistry[cache[0 destination(s)], registry[0 sessions]]]]
2020-09-07 | 16:06:08.290 | Thread-21            |  INFO | impleBrokerMessageHandler | ID:          | Stopped.
2020-09-07 | 16:06:08.292 | Thread-21            |  INFO | .c.ThreadPoolTaskExecutor | ID:          | Shutting down ExecutorService 'brokerChannelExecutor'
2020-09-07 | 16:06:08.292 | Thread-21            |  INFO | c.ThreadPoolTaskScheduler | ID:          | Shutting down ExecutorService 'messageBrokerTaskScheduler'
2020-09-07 | 16:06:08.294 | Thread-21            |  INFO | .c.ThreadPoolTaskExecutor | ID:          | Shutting down ExecutorService 'clientOutboundChannelExecutor'
2020-09-07 | 16:06:08.294 | Thread-21            |  INFO | .c.ThreadPoolTaskExecutor | ID:          | Shutting down ExecutorService 'clientInboundChannelExecutor'
2020-09-07 | 16:06:08.297 | Thread-21            |  INFO | rEntityManagerFactoryBean | ID:          | Closing JPA EntityManagerFactory for persistence unit 'default'
2020-09-07 | 16:06:08.299 | Thread-21            |  INFO | c.z.h.HikariDataSource    | ID:          | HikariPool-1 - Shutdown initiated...
2020-09-07 | 16:06:08.302 | Thread-21            |  INFO | c.z.h.HikariDataSource    | ID:          | HikariPool-1 - Shutdown completed.
2020-09-07 | 16:06:10.425 | restartedMain        |  INFO | c.s.s.Sprint1Application  | ID:          | Starting Sprint1Application on yeongsamnoui-MacBookPro.local with PID 3978 (/Users/yeongsamno/Desktop/com/soma/recorder/backend/sprint1/build/classes/java/main started by yeongsamno in /Users/yeongsamno/Desktop/com/soma/recorder/backend/sprint1)
2020-09-07 | 16:06:10.427 | restartedMain        |  INFO | c.s.s.Sprint1Application  | ID:          | The following profiles are active: real-db,oauth,jwt,aws,local
2020-09-07 | 16:06:10.468 | restartedMain        |  INFO | ertyDefaultsPostProcessor | ID:          | Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-09-07 | 16:06:10.468 | restartedMain        |  INFO | ertyDefaultsPostProcessor | ID:          | For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-09-07 | 16:06:11.486 | restartedMain        |  INFO | toryConfigurationDelegate | ID:          | Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2020-09-07 | 16:06:11.569 | restartedMain        |  INFO | toryConfigurationDelegate | ID:          | Finished Spring Data repository scanning in 78ms. Found 6 JPA repository interfaces.
2020-09-07 | 16:06:11.958 | restartedMain        |  INFO | $BeanPostProcessorChecker | ID:          | Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@45e635b3' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-09-07 | 16:06:11.966 | restartedMain        |  INFO | $BeanPostProcessorChecker | ID:          | Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-09-07 | 16:06:12.279 | restartedMain        |  INFO | s.b.w.e.t.TomcatWebServer | ID:          | Tomcat initialized with port(s): 8080 (http)
2020-09-07 | 16:06:12.291 | restartedMain        |  INFO | o.a.c.h.Http11NioProtocol | ID:          | Initializing ProtocolHandler ["http-nio-8080"]
2020-09-07 | 16:06:12.300 | restartedMain        |  INFO | o.a.c.c.StandardService   | ID:          | Starting service [Tomcat]
2020-09-07 | 16:06:12.300 | restartedMain        |  INFO | o.a.c.core.StandardEngine | ID:          | Starting Servlet engine: [Apache Tomcat/9.0.36]
2020-09-07 | 16:06:12.436 | restartedMain        |  INFO | o.a.c.c.C.[.[.[/]         | ID:          | Initializing Spring embedded WebApplicationContext
2020-09-07 | 16:06:12.436 | restartedMain        |  INFO | o.s.w.c.ContextLoader     | ID:          | Root WebApplicationContext: initialization completed in 1968 ms
2020-09-07 | 16:06:13.010 | restartedMain        |  INFO | c.z.h.HikariDataSource    | ID:          | HikariPool-1 - Starting...
2020-09-07 | 16:06:13.446 | restartedMain        |  INFO | c.z.h.HikariDataSource    | ID:          | HikariPool-1 - Start completed.
2020-09-07 | 16:06:13.490 | restartedMain        |  INFO | o.h.j.i.util.LogHelper    | ID:          | HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2020-09-07 | 16:06:13.551 | restartedMain        |  INFO | org.hibernate.Version     | ID:          | HHH000412: Hibernate Core {5.3.17.Final}
2020-09-07 | 16:06:13.552 | restartedMain        |  INFO | o.h.cfg.Environment       | ID:          | HHH000206: hibernate.properties not found
2020-09-07 | 16:06:13.684 | restartedMain        |  INFO | o.h.a.common.Version      | ID:          | HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2020-09-07 | 16:06:13.857 | restartedMain        |  INFO | o.h.dialect.Dialect       | ID:          | HHH000400: Using dialect: com.swm.sprint1.config.MysqlCustomDialect
2020-09-07 | 16:06:14.645 | restartedMain        |  INFO | rEntityManagerFactoryBean | ID:          | Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-09-07 | 16:06:15.787 | restartedMain        |  INFO | .c.ThreadPoolTaskExecutor | ID:          | Initializing ExecutorService 'clientInboundChannelExecutor'
2020-09-07 | 16:06:15.795 | restartedMain        |  INFO | .c.ThreadPoolTaskExecutor | ID:          | Initializing ExecutorService 'clientOutboundChannelExecutor'
2020-09-07 | 16:06:15.960 | restartedMain        |  WARN | on$JpaWebMvcConfiguration | ID:          | spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2020-09-07 | 16:06:16.097 | restartedMain        |  INFO | e.w.EndpointLinksResolver | ID:          | Exposing 16 endpoint(s) beneath base path '/actuator'
2020-09-07 | 16:06:16.357 | restartedMain        |  INFO | c.ThreadPoolTaskScheduler | ID:          | Initializing ExecutorService 'messageBrokerTaskScheduler'
2020-09-07 | 16:06:16.405 | restartedMain        |  INFO | WelcomePageHandlerMapping | ID:          | Adding welcome page: class path resource [static/index.html]
2020-09-07 | 16:06:16.444 | restartedMain        |  INFO | efaultSecurityFilterChain | ID:          | Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@133863b2, org.springframework.security.web.context.SecurityContextPersistenceFilter@2c72759f, org.springframework.security.web.header.HeaderWriterFilter@5de7c6a, org.springframework.web.filter.CorsFilter@7042766d, org.springframework.security.web.authentication.logout.LogoutFilter@5ef16c26, org.springframework.security.oauth2.client.web.OAuth2AuthorizationRequestRedirectFilter@71687d4c, org.springframework.security.oauth2.client.web.OAuth2LoginAuthenticationFilter@5f3d151c, com.swm.sprint1.security.TokenAuthenticationFilter@44f69d4d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6b6f4d10, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@55fd36b3, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4e4126d7, org.springframework.security.web.session.SessionManagementFilter@3fc69ac, org.springframework.security.web.access.ExceptionTranslationFilter@5f89ee7c, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@24913a55]
